,id,blockNumber,signer,type,nameSignal,versionSignal,tokens,subgraphId,subgraphDeploymentID,subgraphversion,subgraphname
66,0x09dc1637d39026e1a46a09604d01eb848807ca182fcbabb028c3842d20f27461-137,12326274,0x76340a7c034195c61a04ca70c26fa40c53562925,MintNSignal,13291938524710302189,13291938524710302189,10000000000000000000000,GxV9XL6Wnjz75z919NPNdrLhEkqDR99PweUY3oh7Lh94,0x969f6c63e40c58d6836ce6afb2b71417e34c86e50bacf5d3d4c3aa2fa81c5c17,2,DODOEX V2
67,0x9ea976fee5de8a642885120a1ecc8be3bec029db3027d215c8881937bd0930be-424,12326303,0x76340a7c034195c61a04ca70c26fa40c53562925,MintNSignal,13292420424355072768,13292420424355072768,10000000000000000000000,HTmE4KFztgBCbs2fdM7ai3jV32nufPs4xqXqfnLU3WRU,0xa7d9d3a173d3d62ce3d05c2d29f3447b04edc248cbcfdb49b205e14247374947,0,mStable Protocol
68,0x1478c6e45d52f6404e8c3c1c52df1252153bd819b07f26447c2d2e6d9714d336-193,12326317,0x76340a7c034195c61a04ca70c26fa40c53562925,MintNSignal,13421965204153851870,13421965204153851870,10000000000000000000000,D4kczV9c2KTC5GArH2M54gs5mGZaigBpsiR7rCwgHqBX,0x5b83184ead3290c43e0a5524f086595e3ced90af300fbdfcfc07c7b884ebec54,2,RAI Mainnet
69,0x2afbdb0366b58582d05731b46bf9e5646483469ed83760453a2fe03f4eff2170-199,12326361,0x76340a7c034195c61a04ca70c26fa40c53562925,MintNSignal,6875953183917986271,6875953183917986271,5000000000000000000000,FDD65maya4xVfPnCjSgDRBz6UBWKAcmGtgY6BmUueJCg,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,0,Livepeer
70,0xd7113d96333076f2cd2b258f6a4a60f03a77a14ddfddcac4b1bdf7561836fbf6-309,12329194,0x07ceb3a942e69ea9f04b8453e1bf6cb6b0fe87c2,MintNSignal,1303307878932029470,1303307878932029470,1000000000000000000000,HTmE4KFztgBCbs2fdM7ai3jV32nufPs4xqXqfnLU3WRU,0xa7d9d3a173d3d62ce3d05c2d29f3447b04edc248cbcfdb49b205e14247374947,0,mStable Protocol
71,0x39d865b028068779aa4cf3e9cdcbd6c58632939cce895c7cae7561bfea194dcb-297,12329223,0x07ceb3a942e69ea9f04b8453e1bf6cb6b0fe87c2,MintNSignal,1359400425393072816,1359400425393072816,1000000000000000000000,FDD65maya4xVfPnCjSgDRBz6UBWKAcmGtgY6BmUueJCg,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,0,Livepeer
72,0x65e837390fac20217a12ff3ce78ea3e14e58f2d52b962e08f1386520c81d90a9-254,12329439,0x07ceb3a942e69ea9f04b8453e1bf6cb6b0fe87c2,MintNSignal,1298790306510548693,1298790306510548693,1000000000000000000000,HTmE4KFztgBCbs2fdM7ai3jV32nufPs4xqXqfnLU3WRU,0xa7d9d3a173d3d62ce3d05c2d29f3447b04edc248cbcfdb49b205e14247374947,0,mStable Protocol
73,0xb437a348213f106aebedbcaf211bf2342b548ae7b12a25e449c964fe123076ef-316,12329890,0x07ceb3a942e69ea9f04b8453e1bf6cb6b0fe87c2,MintNSignal,1303262469605335447,1303262469605335447,1000000000000000000000,GxV9XL6Wnjz75z919NPNdrLhEkqDR99PweUY3oh7Lh94,0x969f6c63e40c58d6836ce6afb2b71417e34c86e50bacf5d3d4c3aa2fa81c5c17,2,DODOEX V2
74,0xbb7c944704b14b8f57668b5034ce5b77bd6fe6445dfc8fe59fec02ee6555ed81-398,12329899,0x07ceb3a942e69ea9f04b8453e1bf6cb6b0fe87c2,MintNSignal,1393642272214149084,1393642272214149084,1000000000000000000000,6v8a77TMhCrSECtSdTAAitCnrqg7cqHuYSDfwoFLhDe2,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0,PoolTogether v3_1_0
75,0x1a79ebc321b501d9375b0a674ddd734795acac2b05f7975e9ea6bd7b59f7b884-321,12329926,0x07ceb3a942e69ea9f04b8453e1bf6cb6b0fe87c2,MintNSignal,1351239837939566535,1351239837939566535,1000000000000000000000,3SJSsXJkTkkDiRT2X3uWFcKaAnvWScLhL3YVL1oFimuF,0x014e8a3184d5fad198123419a7b54d5f7c9f8a981116462591fbb1a922c39811,0,Opyn Gamma Mainnet
76,0xcc65a98503abaf5586b6521e1dc4a8aa835bfd2dd9d245c84eaff99991a99054-167,12787733,0xae913d545526ef4a2976f87adb61b80a2acb86a8,MintNSignal,2939213564274361957,2905812577364866579,2000000000000000000000,D4kczV9c2KTC5GArH2M54gs5mGZaigBpsiR7rCwgHqBX,0x5b83184ead3290c43e0a5524f086595e3ced90af300fbdfcfc07c7b884ebec54,2,RAI Mainnet
77,0xa5392b4ce144a9abcf49fa23e978f288873e1276754bf4ebd2099194ddb864f0-140,12787753,0xae913d545526ef4a2976f87adb61b80a2acb86a8,MintNSignal,5083539701230480248,5025770764301727793,3500000000000000000000,D4kczV9c2KTC5GArH2M54gs5mGZaigBpsiR7rCwgHqBX,0x5b83184ead3290c43e0a5524f086595e3ced90af300fbdfcfc07c7b884ebec54,2,RAI Mainnet
78,0xc802d3a6256d6e516bb15e3b27b7b98e58f642f9e9490bbf7613e5fdfb11bd0e-132,12787753,0xae913d545526ef4a2976f87adb61b80a2acb86a8,MintNSignal,1641726994596132020,1641726994596132020,2500000000000000000000,ziL9z9yVvVoksZ5MhyQFNjtspRdxMNDvwtYasUtXCvN,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0,PoolTogether
79,0xae2247d0aa45069fdffa834c984a1f3955d723920d192ca3a223bac4e4db5fad-165,12787768,0xae913d545526ef4a2976f87adb61b80a2acb86a8,MintNSignal,1493286449803714670,1493286449803714670,1000000000000000000000,FDD65maya4xVfPnCjSgDRBz6UBWKAcmGtgY6BmUueJCg,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,0,Livepeer
80,0x9ad769288e2a28e683c08c6acebf9a4b4fb53d8f44105603e98c2d5e28e1e55f-157,12787771,0xae913d545526ef4a2976f87adb61b80a2acb86a8,MintNSignal,2257618126670726633,2243463641514798000,1500000000000000000000,9MDH6TTFm2KZWbo1dBhyktQ7WkWWAbVRSF6Eg65mu9z9,0x4810cc7741423cec7e44fc7ec7a479e521453cbf090e74b6186d3a2264588fe5,1,Enzyme Finance
81,0x4caa0af605187d44091f6b982d81e7f19ae85efa0fde4465381f0ac399b2f184-289,12787772,0xd676f271b4e6251f50df5b7828811a93440911b2,MintNSignal,7038938677325386777,7038938677325386777,5000000000000000000000,HTmE4KFztgBCbs2fdM7ai3jV32nufPs4xqXqfnLU3WRU,0xa7d9d3a173d3d62ce3d05c2d29f3447b04edc248cbcfdb49b205e14247374947,0,mStable Protocol
82,0xc9f4e7d204ce0a5a114740977191f815b61f1b0090563500fb75aaa63c4cc1e8-123,12787778,0x13880821e1d2453e77bcce113700765c65a0df90,MintNSignal,1018940751434091671,1018940751434091671,685000000000000000000,FDD65maya4xVfPnCjSgDRBz6UBWKAcmGtgY6BmUueJCg,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,0,Livepeer
83,0x2adda9687aa46c752611373dc90f8a6b981b4612248644a2d62d428bded199e2-49,12787782,0x9818005ef8ed276e342d3fd55749978df2246168,MintNSignal,11071145748169488882,11071145748169488882,17011766064490000005023,ziL9z9yVvVoksZ5MhyQFNjtspRdxMNDvwtYasUtXCvN,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0,PoolTogether
84,0x6f04f5fab88c8485773197e0ce21b29f14a3f1a989f5fac9e6f313dbf41645cd-371,12787783,0xae913d545526ef4a2976f87adb61b80a2acb86a8,MintNSignal,1500205322737482887,1499524461456615518,1000000000000000000000,CptFsHp6zar7kdfGYbVAqMeF1wNA1pJs6GaaJvPgeCfu,0xc064c354bc21dd958b1d41b67b8ef161b75d2246b425f68ed4c74964ae705cbd,1,Audius Network Mainnet
85,0x9f0b184e0f73eec39c18c24c76aa555e5aa26e6d3910285ff85eaead881b3759-310,12787799,0x95af59e1e27c07362dd85de7430dc4e81736ffe6,MintNSignal,153850448655285955,153850448655285955,100000000000000000000,6v8a77TMhCrSECtSdTAAitCnrqg7cqHuYSDfwoFLhDe2,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0,PoolTogether v3_1_0
86,0xd280c862c34484d5b4df7080511737816b49c84e69716cdb1b32ae47b3997f7c-153,12787810,0x95af59e1e27c07362dd85de7430dc4e81736ffe6,MintNSignal,148483321650824572,148483321650824572,100000000000000000000,FDD65maya4xVfPnCjSgDRBz6UBWKAcmGtgY6BmUueJCg,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,0,Livepeer
87,0x15e0de3d141c8d0c055fd3294130bafbc85b6ab5d7f919fce894055e16021b6b-73,12787811,0xae913d545526ef4a2976f87adb61b80a2acb86a8,MintNSignal,1390743447185821692,1390743447185821692,1000000000000000000000,HTmE4KFztgBCbs2fdM7ai3jV32nufPs4xqXqfnLU3WRU,0xa7d9d3a173d3d62ce3d05c2d29f3447b04edc248cbcfdb49b205e14247374947,0,mStable Protocol
88,0x2aa804e65e4eff048f5ad4243f0b561faac2bad9f3d101c863ecd1cdd0bcd86e-179,12787811,0x4ffb72b66eba24521736924f87dfe10677d82286,MintNSignal,1428421181709101731,1428421181709101731,1005823942561247283977,GxV9XL6Wnjz75z919NPNdrLhEkqDR99PweUY3oh7Lh94,0x969f6c63e40c58d6836ce6afb2b71417e34c86e50bacf5d3d4c3aa2fa81c5c17,2,DODOEX V2
89,0x40421dc8a3a8a6c35f3aa2be5bb586ebf502e7d6899b5a5629a8000ef29688c6-212,12787811,0x2e465ddca6d2c6c81ce6f260ab13148d43e93371,MintNSignal,693296544516619186,693296544516619186,500000000000000000000,HTmE4KFztgBCbs2fdM7ai3jV32nufPs4xqXqfnLU3WRU,0xa7d9d3a173d3d62ce3d05c2d29f3447b04edc248cbcfdb49b205e14247374947,0,mStable Protocol
90,0x353da396600b79e299932645b57e14f17f70328e36d93642f28a23497e9847eb-112,12787812,0xce2f6f6a51f725049d7d56ab11c09a096360398a,MintNSignal,1534376011601732173,1534376011601732173,1000000000000000000000,6v8a77TMhCrSECtSdTAAitCnrqg7cqHuYSDfwoFLhDe2,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0,PoolTogether v3_1_0
91,0xaff5595ab7ee38ab11470b28ef20410daa3bc5a7a2cdb835f4e93e60f60d2f6a-257,12787825,0x068cb87542736b049872b4ef9ed7ac9d07f31b41,MintNSignal,999622681605378834,999622681605378834,685000000000000000000,3SJSsXJkTkkDiRT2X3uWFcKaAnvWScLhL3YVL1oFimuF,0x014e8a3184d5fad198123419a7b54d5f7c9f8a981116462591fbb1a922c39811,0,Opyn Gamma Mainnet
92,0x8561b1c5447256f340b2c0e83bf62f21feb70392caa6e467c2f46b3e7132e028-150,12787827,0xd676f271b4e6251f50df5b7828811a93440911b2,MintNSignal,7415257690146248995,7368766588014046366,5000000000000000000000,9MDH6TTFm2KZWbo1dBhyktQ7WkWWAbVRSF6Eg65mu9z9,0x4810cc7741423cec7e44fc7ec7a479e521453cbf090e74b6186d3a2264588fe5,1,Enzyme Finance
93,0x9a87099dfb9eeef10f5a4f32421e51717da216f1f102fb4d46db6139c6b94de7-351,12787836,0x95af59e1e27c07362dd85de7430dc4e81736ffe6,MintNSignal,148469332565676879,148469332565676879,100000000000000000000,9V1aHHwkK4uPWgBH6ZLzwqFEkoHTHPS7XHKyjZWe8tEf,0x31f6fb67c823a07a93bae6b022798eebdf86210033c0e97a1402795c0c2fa99b,0,Omen
94,0x582e69de2de413805da83161b0e8fc74f63a7a246c5f912daab02b0218522d16-317,12787838,0xc18d03a8be67cb08c01434861dc561a70c4b3aa8,MintNSignal,64571405224668812,64571405224668812,100000000000000000000,ziL9z9yVvVoksZ5MhyQFNjtspRdxMNDvwtYasUtXCvN,0x31edcacc9a53bc8ab4be2eeb0d873409da4c4228cb2d60e4243bd3b4e8af7500,0,PoolTogether
95,0x16ccf893d1999b562e5dd121e49ca24686e8c532c4da58849a5dbe218f182719-88,12787849,0xce2f6f6a51f725049d7d56ab11c09a096360398a,MintNSignal,1481120043024594866,1481120043024594866,1000000000000000000000,FDD65maya4xVfPnCjSgDRBz6UBWKAcmGtgY6BmUueJCg,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,0,Livepeer
96,0x3859828fb20c5848ea3cb20106087215e3f04b1f38b0dc31c9dc96665d7e1fbc-34,12787865,0xba85e7b5fc623014ccd394bbca960b1d8455faee,MintNSignal,283316507512190969,283316507512190969,200000000000000000000,GxV9XL6Wnjz75z919NPNdrLhEkqDR99PweUY3oh7Lh94,0x969f6c63e40c58d6836ce6afb2b71417e34c86e50bacf5d3d4c3aa2fa81c5c17,2,DODOEX V2
97,0x5c9d875eec71d63f68da05084b0d490c5b77967badd6fef573ae68ea3fdd7563-206,12787867,0x95af59e1e27c07362dd85de7430dc4e81736ffe6,MintNSignal,145674702555908555,145674702555908555,100000000000000000000,3SJSsXJkTkkDiRT2X3uWFcKaAnvWScLhL3YVL1oFimuF,0x014e8a3184d5fad198123419a7b54d5f7c9f8a981116462591fbb1a922c39811,0,Opyn Gamma Mainnet
98,0x6563bd5a0605f34cb7c11f13137f26eb7c98136c35286794f218682b1f861ce0-82,12787873,0x7449eb9cf8c9fece5f05105233b4df614a301dab,MintNSignal,7021695675798550111,7021695675798550111,4851666250000000000000,41LCrgtCNBQyDiVVyZEuPxbvkBH9BxxLU3nEZst77V8o,0x2aaeb45afa62af1cc8f6d61decd5249429e0aaed67996238adc2bfd396b5f715,0,UMA Mainnet Voting
99,0x907cff4cdcfa1d7df9dc3393dc46b1c9c6cd2da3f84eb7d496648828ed58a5a7-270,12787876,0xc0220349d63349162ef27a9c68cff0e8f8a5fa46,MintNSignal,140154563557108164,140154563557108164,99000000000000000000,GxV9XL6Wnjz75z919NPNdrLhEkqDR99PweUY3oh7Lh94,0x969f6c63e40c58d6836ce6afb2b71417e34c86e50bacf5d3d4c3aa2fa81c5c17,2,DODOEX V2
100,0xdfea744ada4500a9c5532f2ed30a3343708e9a397f94867822db9f754349aef4-110,12787883,0x5e27a2447b4f19064f0014d3de3bb0777f7b84c9,MintNSignal,1183430235521189144,1183430235521189144,814030047271669189959,3SJSsXJkTkkDiRT2X3uWFcKaAnvWScLhL3YVL1oFimuF,0x014e8a3184d5fad198123419a7b54d5f7c9f8a981116462591fbb1a922c39811,0,Opyn Gamma Mainnet
101,0x70a29a58ba1eb317d742b150b4a55c11fb0da50f63c7de6b18dad3d7bfaaff2c-205,12787884,0xc18d03a8be67cb08c01434861dc561a70c4b3aa8,MintNSignal,147742706947639683,147742706947639683,100000000000000000000,FDD65maya4xVfPnCjSgDRBz6UBWKAcmGtgY6BmUueJCg,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,0,Livepeer
102,0x125c6f57447bafe4d0718b013cbff9625ae18025fc2598e5727bb4b90bdd7343-88,12787887,0xb9c779e67e1a2f7b42eb5b6edb333b7a50858773,MintNSignal,147675926544640439,147675926544640439,100000000000000000000,FDD65maya4xVfPnCjSgDRBz6UBWKAcmGtgY6BmUueJCg,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,0,Livepeer
103,0xf0ad410b08404766106a803f1c457d2c041f4490e02eb5d4c5dcc4ee2b912c08-338,12787888,0x95af59e1e27c07362dd85de7430dc4e81736ffe6,MintNSignal,146627546278273346,145708242254830430,100000000000000000000,9MDH6TTFm2KZWbo1dBhyktQ7WkWWAbVRSF6Eg65mu9z9,0x4810cc7741423cec7e44fc7ec7a479e521453cbf090e74b6186d3a2264588fe5,1,Enzyme Finance
104,0x15be84b6c0031151e6c6fcff71210f07d8c7cb2c2c9e90b07276dbec59ecb87b-299,12787895,0x9dd87184d2b4945437c2671a277cab687bd8ab47,MintNSignal,4038430170496339377,4038430170496339377,2800000000000000000000,3SJSsXJkTkkDiRT2X3uWFcKaAnvWScLhL3YVL1oFimuF,0x014e8a3184d5fad198123419a7b54d5f7c9f8a981116462591fbb1a922c39811,0,Opyn Gamma Mainnet
105,0x7617061235e4d1624670ed640a6a8ba112850e17e3335bf28d9197f2e713d716-124,12787899,0xce2f6f6a51f725049d7d56ab11c09a096360398a,MintNSignal,1428869038829630610,1428869038829630610,1000000000000000000000,41LCrgtCNBQyDiVVyZEuPxbvkBH9BxxLU3nEZst77V8o,0x2aaeb45afa62af1cc8f6d61decd5249429e0aaed67996238adc2bfd396b5f715,0,UMA Mainnet Voting
106,0x0e7c59f86d9999f5843b3244a5a034c031c735ce3bdb248048cc0b65fb79cc80-246,12787905,0xb460336e8850ba79c56cfa6e47de2fcd3d2d3d63,MintNSignal,5719788358601571262,5654789143024699413,4000000000000000000000,D4kczV9c2KTC5GArH2M54gs5mGZaigBpsiR7rCwgHqBX,0x5b83184ead3290c43e0a5524f086595e3ced90af300fbdfcfc07c7b884ebec54,2,RAI Mainnet
107,0x5f008ecd8eac5b1d072904634241912d67f5c0135f7a32ea96c737d502319657-240,12787907,0x9818005ef8ed276e342d3fd55749978df2246168,MintNSignal,1892624241080744691,1892624241080744691,1370000000000000000000,HTmE4KFztgBCbs2fdM7ai3jV32nufPs4xqXqfnLU3WRU,0xa7d9d3a173d3d62ce3d05c2d29f3447b04edc248cbcfdb49b205e14247374947,0,mStable Protocol
108,0xdbf9028a09cdfa907c84fae7faca091019f204301eb631d081acad6965bee904-197,12787913,0x95af59e1e27c07362dd85de7430dc4e81736ffe6,MintNSignal,141511802938365000,141511802938365000,100000000000000000000,GxV9XL6Wnjz75z919NPNdrLhEkqDR99PweUY3oh7Lh94,0x969f6c63e40c58d6836ce6afb2b71417e34c86e50bacf5d3d4c3aa2fa81c5c17,2,DODOEX V2
109,0xa9bfe7fe353a9b61d538b1de03b706856962a88bc49953183436e1b045ea72fd-197,12787928,0xd550e166c1eb28433142482e95e6b0b5ec32d7dc,MintNSignal,27529941604935842012,27529941604935842012,20000000000000000000000,3SJSsXJkTkkDiRT2X3uWFcKaAnvWScLhL3YVL1oFimuF,0x014e8a3184d5fad198123419a7b54d5f7c9f8a981116462591fbb1a922c39811,0,Opyn Gamma Mainnet
110,0xd6b5a7cc8097c27b4636a5e17715ae7d3555c303835ca522bc4cfa2fa562fcea-228,12787939,0x9818005ef8ed276e342d3fd55749978df2246168,MintNSignal,10439165530377755710,10439165530377755710,8000000000000000000000,3SJSsXJkTkkDiRT2X3uWFcKaAnvWScLhL3YVL1oFimuF,0x014e8a3184d5fad198123419a7b54d5f7c9f8a981116462591fbb1a922c39811,0,Opyn Gamma Mainnet
111,0x00ffd2f1269527597d70cd8acd7f241fee708e59c33fb38df5f5805f6ad37671-84,12787943,0x9818005ef8ed276e342d3fd55749978df2246168,MintNSignal,7300597142018480564,7300597142018480564,5000000000000000000000,FDD65maya4xVfPnCjSgDRBz6UBWKAcmGtgY6BmUueJCg,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,0,Livepeer
112,0xbd756ec1b23107600f475a4d9ce20da79efc37b77fbcd7fe13bf35efc5f59d9d-66,12787947,0x9818005ef8ed276e342d3fd55749978df2246168,MintNSignal,4909083640919489406,4909083640919489406,3587985046014386902467,HTmE4KFztgBCbs2fdM7ai3jV32nufPs4xqXqfnLU3WRU,0xa7d9d3a173d3d62ce3d05c2d29f3447b04edc248cbcfdb49b205e14247374947,0,mStable Protocol
113,0x91c3e4bc00bc7b610f514fc1d6ce50055545711f7ac70ca6bb9a6a15ec9dcaf5-302,12787951,0x349d39812a43d900349e8cf8685cb18e9feb15b2,MintNSignal,2839497987952975577,2839497987952975577,2000000000000000000000,41LCrgtCNBQyDiVVyZEuPxbvkBH9BxxLU3nEZst77V8o,0x2aaeb45afa62af1cc8f6d61decd5249429e0aaed67996238adc2bfd396b5f715,0,UMA Mainnet Voting
114,0x0d22722985bc0e6f05eff3238e84437ee934d306c1ef86617abc0e5b0b301da2-13,12787964,0xceb1fa6234e5a9bbb0923d188a71ddd48e3b4296,MintNSignal,987796083796534476,987796083796534476,685000000000000000000,FDD65maya4xVfPnCjSgDRBz6UBWKAcmGtgY6BmUueJCg,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,0,Livepeer
115,0x5c1ffff9bfd554ac07f7ff8e04c5fb1fcd0b418074d8fb024eaff6cd01e76c7f-317,12787965,0xd676f271b4e6251f50df5b7828811a93440911b2,MintNSignal,7123853525298873184,7123853525298873184,5000000000000000000000,FDD65maya4xVfPnCjSgDRBz6UBWKAcmGtgY6BmUueJCg,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,0,Livepeer
116,0x5af1561e1ff1f30f657e4e4f8b1d9046ebacb222334a9cd0a1208dc6367868b9-264,12787971,0xc18d03a8be67cb08c01434861dc561a70c4b3aa8,MintNSignal,141344868397055018,141344868397055018,100000000000000000000,41LCrgtCNBQyDiVVyZEuPxbvkBH9BxxLU3nEZst77V8o,0x2aaeb45afa62af1cc8f6d61decd5249429e0aaed67996238adc2bfd396b5f715,0,UMA Mainnet Voting
117,0x1f7ce58bdc856340e48a9ba283e974a1a7e76354be9a3f709fb59e850fc9358d-205,12787977,0x5fcf6e9c7e97986a14a79a8c7a69b928a7812dcd,MintNSignal,50552905361889066664,50552905361889066664,35674642216375889195617,6v8a77TMhCrSECtSdTAAitCnrqg7cqHuYSDfwoFLhDe2,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0,PoolTogether v3_1_0
118,0x5078aab4e11a1b041db2683e6889f239c513bd653cae92126e342b61c0ff181d-253,12787995,0x349d39812a43d900349e8cf8685cb18e9feb15b2,MintNSignal,2564113507091179844,2564113507091179844,2000000000000000000000,3SJSsXJkTkkDiRT2X3uWFcKaAnvWScLhL3YVL1oFimuF,0x014e8a3184d5fad198123419a7b54d5f7c9f8a981116462591fbb1a922c39811,0,Opyn Gamma Mainnet
119,0x7a7d891510f364f6be1ad44bdbe89be525c62c56e8c549163a50482d3b60c0ab-175,12787996,0xceb1fa6234e5a9bbb0923d188a71ddd48e3b4296,MintNSignal,1462753909206660998,1453582947895690795,1000000000000000000000,9MDH6TTFm2KZWbo1dBhyktQ7WkWWAbVRSF6Eg65mu9z9,0x4810cc7741423cec7e44fc7ec7a479e521453cbf090e74b6186d3a2264588fe5,1,Enzyme Finance
120,0x5b9e536487a01529dedd343912974731d179dd6cce1c4adadd63967e2e518d30-217,12788002,0xa8e7b0c676ec5069b3616e2ac571f2d68b3a5b98,MintNSignal,8119078097005570458,8115393290780178372,5492007745130508505466,CptFsHp6zar7kdfGYbVAqMeF1wNA1pJs6GaaJvPgeCfu,0xc064c354bc21dd958b1d41b67b8ef161b75d2246b425f68ed4c74964ae705cbd,1,Audius Network Mainnet
121,0xa2ef53e4ea8fe95be6e90b9f63e5163bb15703111de209a4b816bd44a3bd21a2-170,12788003,0x0c9e25f360807da04549a69baec94c9fda1d41a7,MintNSignal,64432508346375929686,64432508346375929686,50000000000000000000000,FDD65maya4xVfPnCjSgDRBz6UBWKAcmGtgY6BmUueJCg,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,0,Livepeer
122,0x0e3dbcb775e578ce142822de9208909d97f8c940b67ba96d64d24f6cbd2ceae2-197,12788008,0xceb1fa6234e5a9bbb0923d188a71ddd48e3b4296,MintNSignal,4218389151227270656,4218389151227270656,3000000000000000000000,GxV9XL6Wnjz75z919NPNdrLhEkqDR99PweUY3oh7Lh94,0x969f6c63e40c58d6836ce6afb2b71417e34c86e50bacf5d3d4c3aa2fa81c5c17,2,DODOEX V2
123,0x0b8aae51392de3c52e20a9e76a1b0090e0b53f8999510a8d3572afaaf59233e0-255,12788009,0x349d39812a43d900349e8cf8685cb18e9feb15b2,MintNSignal,2955256880444245103,2955256880444245103,2000000000000000000000,9V1aHHwkK4uPWgBH6ZLzwqFEkoHTHPS7XHKyjZWe8tEf,0x31f6fb67c823a07a93bae6b022798eebdf86210033c0e97a1402795c0c2fa99b,0,Omen
124,0xe49927bb4cd8dc24633fbf8eb3760ac93c4dad11f9e0547a839d18fb237a7c7a-325,12788017,0x49c233d25768e462f0474390f653baf40dd592b2,MintNSignal,10737203528782301114,10615186810137364814,7685949029866283253978,D4kczV9c2KTC5GArH2M54gs5mGZaigBpsiR7rCwgHqBX,0x5b83184ead3290c43e0a5524f086595e3ced90af300fbdfcfc07c7b884ebec54,2,RAI Mainnet
125,0xfac0e6b5af52f0646c50991b486001fbb825cc2fcbca310e487acf7d8c6da916-92,12788019,0x9dd87184d2b4945437c2671a277cab687bd8ab47,MintNSignal,4464159295813464646,4464159295813464646,3180000000000000000000,41LCrgtCNBQyDiVVyZEuPxbvkBH9BxxLU3nEZst77V8o,0x2aaeb45afa62af1cc8f6d61decd5249429e0aaed67996238adc2bfd396b5f715,0,UMA Mainnet Voting
126,0x5e4f3ba8329fc25551b8a777702d01f5b0326f1992fee9b62f99415e6eed7c0e-238,12788022,0x72032019bd540009eeb082ba3870ecafe443874a,MintNSignal,811991734563712618,811991734563712618,685000000000000000000,FDD65maya4xVfPnCjSgDRBz6UBWKAcmGtgY6BmUueJCg,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,0,Livepeer
127,0x5eeec28b9910e1e664798d376bc0e67027fda5008518dedeb69987322cda4c98-194,12788027,0xc18d03a8be67cb08c01434861dc561a70c4b3aa8,MintNSignal,355107810119240123,355107810119240123,300000000000000000000,FDD65maya4xVfPnCjSgDRBz6UBWKAcmGtgY6BmUueJCg,0xbbde25a2c85f55b53b7698b9476610c3d1202d88870e66502ab0076b7218f98a,0,Livepeer
128,0xda3d987e80dd365e751d54102fb514c8b5e1bec9af895c770792f9b0416af5ad-401,12788037,0x349d39812a43d900349e8cf8685cb18e9feb15b2,MintNSignal,2628875350069271825,2628875350069271825,2000000000000000000000,6v8a77TMhCrSECtSdTAAitCnrqg7cqHuYSDfwoFLhDe2,0x4a008334f8e7ea21be223d15462084f51abcc0e6625f61de806b8456e67e603e,0,PoolTogether v3_1_0
129,0xafd9317c44a03ce14d60e33edc251e00ec144dae2eb7a5f95ea0a98ac1787c5a-113,12788041,0x57c687f80390112ce4f341bcf5a6feffb319cf2b,MintNSignal,750778474492509203,750778474492509203,538933416000000000000,41LCrgtCNBQyDiVVyZEuPxbvkBH9BxxLU3nEZst77V8o,0x2aaeb45afa62af1cc8f6d61decd5249429e0aaed67996238adc2bfd396b5f715,0,UMA Mainnet Voting
130,0x8d0de1afb929c156e3b0bc0f9b365d19c7beba4a72397d3b0ec9d6e01c286340-379,12788046,0x0ae3e9b076f0fa63a818e73e6b44231908629a9e,MintNSignal,34706949593624399457,34691198004293817263,25000000000000000000000,CptFsHp6zar7kdfGYbVAqMeF1wNA1pJs6GaaJvPgeCfu,0xc064c354bc21dd958b1d41b67b8ef161b75d2246b425f68ed4c74964ae705cbd,1,Audius Network Mainnet
131,0x84343879992b15f237b92b39c1607018136b164237425da986fbf31c1ee3ae1b-413,12788047,0x9dd87184d2b4945437c2671a277cab687bd8ab47,MintNSignal,4673744958910824126,4673744958910824126,3200000000000000000000,9V1aHHwkK4uPWgBH6ZLzwqFEkoHTHPS7XHKyjZWe8tEf,0x31f6fb67c823a07a93bae6b022798eebdf86210033c0e97a1402795c0c2fa99b,0,Omen
